comment,comm_region,comm_time,video_img,video_info,comm_name,video_name,comm_favor
一点都不好看，每件事的结尾都没收好！,::,Fri Jun 02 17:46:34 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,😂😂读来过倒要名网子老,我女朋友的男朋友,5
长生坑了,中国:陕西:,Fri Jun 02 18:01:23 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,安琪儿🍭,我女朋友的男朋友,6
导演 我想问演的这个什么鬼,中国:福建:厦门,Fri Jun 02 18:04:30 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,九五后一场梦,我女朋友的男朋友,2
灬,::,Fri Jun 02 18:43:08 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,快乐@向前冲^_^,我女朋友的男朋友,2
没事都给整成有事😂😂😂😂,::,Fri Jun 02 19:00:02 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,影兮.,我女朋友的男朋友,3
演的啥东西没看懂,中国:吉林:长春,Fri Jun 02 19:05:29 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,宝子,我女朋友的男朋友,2
可以啪啪,::,Fri Jun 02 19:08:17 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,失心,我女朋友的男朋友,7
还有没有跟剧，还想看，尾声没结好。,中国:湖北:武汉,Fri Jun 02 19:25:38 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,平小凡,我女朋友的男朋友,6
什么时候更新呐我16集全看完了感觉挺好,中国:辽宁:沈阳,Fri Jun 02 19:59:43 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,i她 💑,我女朋友的男朋友,5
太难看了，不懂演的什么？,中国:贵州:黔南,Fri Jun 02 19:43:30 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,ミ┌謝|▍幕],我女朋友的男朋友,2
圣后的演员，现在还没有哪个超过她，我是她粉丝,中国:湖北:武汉,Fri Jun 02 19:28:37 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,平小凡,我女朋友的男朋友,6
从燃烧吧少年知道白树，白树支持你加油,中国:上海:,Fri Jun 02 19:59:07 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,只爲遇見,我女朋友的男朋友,14
心疼我澍,::,Fri Jun 02 20:50:07 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,‭‭,我女朋友的男朋友,7
看那么多人说了那么多貌似很有专业水平仪的评价，我只想笑，呵呵…不管别人演的怎样，但是你们都还在看她们的作品，好搞笑，为什么不能尊重别人的付出，肯定别人的努力。,中国:浙江:杭州,Fri Jun 02 20:49:34 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,安之若兮\,我女朋友的男朋友,6
澍 刚才的表情好可爱,::,Fri Jun 02 20:52:21 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,‭‭,我女朋友的男朋友,9
于浩,百慕大::,Fri Jun 02 21:06:20 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,S筱逸,我女朋友的男朋友,5
这个校草太丑了，这样比起来还是阿宅帅,中国:浙江:衢州,Fri Jun 02 21:25:29 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,蓝麦,我女朋友的男朋友,7
ri,中国:内蒙古:呼和浩特,Fri Jun 02 21:20:56 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,๑未来,我女朋友的男朋友,2
真心难看,::,Fri Jun 02 21:38:27 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,嘟嘟嘟~ ,我女朋友的男朋友,4
第二部应该不是大陆了吧,中国:湖南:湘西,Fri Jun 02 21:29:24 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,《^_^》,我女朋友的男朋友,3
呵呵哈哈哈,中国:江西:宜春,Sat Jun 03 06:40:32 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,夜凌云,择天记,2
,中国:吉林:四平,Wed May 31 21:14:14 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,得闲饮茶,繁星四月,2
这部电视剧很有看头,中国:浙江:衢州,Tue May 30 18:49:30 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,相忘,繁星四月,5
NO,中国:湖北:襄阳,Fri Jun 02 05:58:21 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,不忘初衷ベ,繁星四月,0
四月好丑,中国:福建:宁德,Thu Jun 01 12:55:21 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,冒泡,繁星四月,1
[吐][吐][吐],中国:浙江:温州,Thu Jun 01 18:40:22 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,腾讯网友,繁星四月,0
个人觉得：各演员演技都没得说，但是结尾在繁星推开四月被车撞然后被送进医院，后面的留给观众自己想像不更好吗？,中国:四川:达州,Mon May 29 23:28:27 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,情非不得已,繁星四月,7
谁是男主阿😂,中国:贵州:六盘水,Wed May 31 00:14:30 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,👄小污妹,繁星四月,0
为了戚薇来的。,中国:河北:保定,Tue May 30 14:47:44 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,月平,繁星四月,13
肖和繁星在一起了吗？还是跟她妹妹在一起？,安圭拉::,Tue May 30 14:19:19 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,厌,繁星四月,5
支持吴奇隆,中国:河北:保定,Tue May 30 14:48:04 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,月平,繁星四月,15
呵呵，我是第一次看这个电视剧，所以不太懂,::,Thu Jun 01 12:51:23 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,心碎了，无痕,繁星四月,0
感觉有些剧情太假,中国:澳门:大堂区,Tue May 30 23:44:10 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,•ء,繁星四月,8
听不懂,中国:湖南:长沙,Wed May 31 21:29:07 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,迪米~an,繁星四月,0
韩国有一部和这一模一样,中国:湖北:襄阳,Fri Jun 02 05:40:29 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,不忘初衷ベ,繁星四月,0
还不是盗版韩国的太阳拥抱月亮,中国:湖北:襄阳,Fri Jun 02 05:39:43 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,不忘初衷ベ,繁星四月,0
不知大家看明白没有第34集四月破坏繁星婚礼装自杀繁星去医院看四月已经告诉四月实情承认妹妹可是四月一心想报复几次三番装傻不听。毕竟丢四月时繁星也是孩子可四月长大还这样。繁星本质还是善良的如果后来不邦四月一直踩四月根本没机会伤害繁星。所以真正的恶毒之人是四月,中国:辽宁:丹东,Wed May 31 06:10:46 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,燕子,繁星四月,13
以为会是戚薇夫妇,中国:黑龙江:哈尔滨,Wed May 31 20:10:36 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,泰康周丽华18745771274,繁星四月,5
四月是他们冢也不可以,中国:浙江:温州,Wed May 31 18:54:59 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,霏凡,繁星四月,2
戚薇好看,中国:湖北:宜昌,Wed May 31 20:32:08 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,丑恶,繁星四月,13
,中国:湖南:株洲,Wed May 31 15:41:12 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,汤汤,繁星四月,1
其实就是来看戚薇的 吴奇龙这么老看到都没意思了,中国:四川:成都,Wed May 31 22:53:16 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,往事笑忘,繁星四月,13
吴奇隆，别人名字都记错。还恬不知耻的在评论人家老，也不看看自已，就算人家50岁都比你三十岁时帅有男人味。,中国:湖南:长沙,Thu Jun 01 21:04:49 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,い微凉洳梦づ,繁星四月,0
戚薇主演就不好看了,中国::,Wed May 31 23:01:16 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,石磊,繁星四月,5
刚好遇见你反过来？？？,中国:贵州:遵义,Wed May 31 23:56:37 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,ぐ霸气范儿ご中国造℡,繁星四月,4
为什么杨舒排第一位，却不是主角？还有上次有部战争神片也是这样！,中国:浙江:台州,Wed May 31 23:45:48 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,　,繁星四月,2
喜欢戚薇，因为她是四川人[害羞],中国:四川:南充,Thu Jun 01 00:38:35 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,纤妒@合伙人@段秀英,繁星四月,10
我感觉应该报仇的是繁星而不是四月,法国::巴黎,Thu Jun 01 10:26:37 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,『北漂☆浪女』,繁星四月,1
我爱张宝利改编的！！！！！！！,中国:内蒙古:赤峰,Thu Jun 01 01:33:09 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,一念繁华(´∀`)ノ⌒一念灰,繁星四月,3
是不是感觉戚薇整容了,中国:甘肃:天水,Thu Jun 01 13:04:50 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,怎扰,繁星四月,1
撞人的人是谁呀？,中国:陕西:西安,Thu Jun 01 15:08:53 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,李阳欢大王,繁星四月,2
怎么感觉戚薇老了呢？哪里不一样感觉[尴尬]，已经演不出那种天真了,中国:四川:成都,Thu Jun 01 14:37:20 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,眭眭rl,繁星四月,2
iffjdhjfsghhdgsfzgsts,中国:河南:信阳,Thu Jun 01 16:53:48 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,音乐达人,繁星四月,3
我家baby美,英国:苏格兰:丹迪,Tue May 30 11:45:02 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,Angelababy,繁星四月,9
结局不怎么样,中国:云南:德宏,Wed May 31 23:10:53 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集, 白ぁ玫ぁ瑰,繁星四月,4
,中国:北京:朝阳,Thu Jun 01 16:55:21 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,悪丶尐女🍬,繁星四月,1
其实就是来看戚薇的 吴奇龙这么老看到都没意思了,中国:四川:成都,Wed May 31 22:53:16 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,往事笑忘,繁星四月,13
这眼神没谁了,中国:广东:东莞,Thu Jun 01 19:00:48 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,@女汉子@女神经@女流氓,繁星四月,5
我靠→_→这气人了，本来冲着四爷和戚薇去的，看了几集结果剧情大翻转，没谁了，,中国:陕西:,Fri Jun 02 00:16:56 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,雨☄☂,繁星四月,2
这部剧好,中国::,Fri Jun 02 07:03:02 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,✎﹏ℳ♡勿忘初心,繁星四月,2
不知道为什么这么多不好的评论，我觉得吴奇隆和戚薇演得都很好,中国:湖南:长沙,Fri Jun 02 02:18:04 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,一笑奈何,繁星四月,4
任言恺啊😓,中国:湖南:邵阳,Sat Jun 03 00:08:36 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,瑒瑒,繁星四月,0
两个结了婚的人拍爱情片，没看头啊,中国:辽宁:大连,Fri Jun 02 08:17:09 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,璇,繁星四月,1
谁知道傅夏叫什么名字啊,中国::,Fri Jun 02 09:51:57 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,无法搁浅的,繁星四月,1
这部剧中的插曲叫什么名字,中国:新疆:乌鲁木齐,Fri Jun 02 15:59:55 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,A余生都是你💖（艳）,繁星四月,0
剧本写的也太幼稚了,::,Thu Jun 01 16:16:15 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,💋吻别💋,繁星四月,6
戚薇微整了吧，没有以前的感觉了滴，看她怪怪滴，不自然了滴，,中国::,Fri Jun 02 21:34:07 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/y/ytnxlfqkis831x8_y.jpg,全42集,腾讯网友,繁星四月,2
好期待这部电影阿[色][色][色][色][色][色][色][色][色][色][色][色][色][色][色][色][色][色][色][色]，国产片又一力作。康忙北鼻[得意],::,Wed May 31 08:12:23 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,几分曾经,深夜食堂,1
一道菜一个人一颗心，,中国:浙江:杭州,Fri Jun 02 15:47:23 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,爱的人很孤独,深夜食堂,0
你要拍中国版的 你就全部搞成中式 这种日不日 中不中的 看着都难受,中国:云南:昆明,Wed May 31 03:22:19 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,李BT,深夜食堂,6
黄磊从一个演员渐渐变成了一个厨子😂,以色列::耶路撒冷,Wed May 31 08:15:43 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,苟活,深夜食堂,4
为啥中国版的还是日风的，剧情可以一样，但是装修风格，做菜风格还是中国风的好,阿富汗::,Wed May 31 10:09:01 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,0o大东o0,深夜食堂,5
看饿了想吃,中国:黑龙江:哈尔滨,Wed May 31 03:57:34 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,徐晓霞,深夜食堂,1
绝对不会看，什么玩儿。就会走小日本的路？垃圾,中国:广西:柳州,Wed May 31 03:47:06 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,See U精酿啤酒屋Mr . 卓,深夜食堂,5
我是来看张钧甯的,中国:四川:南充,Thu Jun 01 01:03:33 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,放纵和你,深夜食堂,0
期待,中国:湖南:衡阳,Wed May 31 07:11:09 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,谦默。,深夜食堂,1
装修风格和日剧版的一模一样，外面的街道也是一模一样，这就叫创新？连主角脸上那个疤痕也是一模一样的。我真是醉了。[擦汗][擦汗],中国:四川:凉山,Wed May 31 10:29:40 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,再见丶在也不见,深夜食堂,2
短短3分钟的预感，让我看到浮夸的表情，做作的演技。各位演员强颜欢笑，实在僵硬。想问是否剪辑人员欠薪暗中使坏。希望电视播出会改变我的观点，不过我不会看的！,::,Wed May 31 08:16:51 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,笑春,深夜食堂,3
超期待,阿尔巴尼亚::发罗拉,Wed May 31 08:32:35 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,☪  天生傲骨,深夜食堂,1
期待,中国:辽宁:大连,Wed May 31 08:45:54 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,命中注定,深夜食堂,1
赞了，都是大牌[强],::,Wed May 31 15:49:12 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,Z,深夜食堂,0
哪里可以看啊,中国::,Wed May 31 09:26:07 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,富润德,深夜食堂,0
什么都不变 干脆找几个日本人来演岂不是更好 还“原汁原味”呢 这也算翻拍？？？,中国:山东:青岛,Wed May 31 10:12:36 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,一念花开,深夜食堂,0
海清，戚薇,中国:辽宁:大连,Wed May 31 08:46:11 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,命中注定,深夜食堂,3
火钳刘明,::,Wed May 31 17:30:22 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播, ·﹎树欲静而风不止︺︶,深夜食堂,0
老家伙深夜放毒，我饿,中国:河南:南阳,Wed May 31 22:51:53 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,担当,深夜食堂,1
还有他穿的，汉服的款，像个道士服。我告诉你，这衣服老一辈爱穿，凉快，方便。这辈子，你要能走完中国，你会骄傲的，要让一个这么大的国家，跑起来，牺牲了多少人的青春和生命，说中国不好的，请问你传承了么，发扬了么，真的了解么，你去改善了么，不是国家不好，是人不好。就一部电视剧都能看到上升到中国大国情的讨论，也真是够了，敢情中国人就值这点钱了。想清楚吧，我们值钱着呢，别没事在这种地方讨论，让外国人看着笑话。,中国:河南:郑州,Thu Jun 01 01:34:55 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,Mr.张,深夜食堂,6
只看了一点花絮，忽然就被感动了，真好，有这样一个深夜食堂,::,Thu Jun 01 07:54:18 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,乘澄,深夜食堂,1
好多明星啊,::,Thu Jun 01 06:04:37 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,旅途故人,深夜食堂,2
如果能把做菜讲的仔细些更好,中国:陕西:西安,Thu Jun 01 12:40:41 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,燕子,深夜食堂,0
为什么不能自己创新，难道国外的都是好的……,中国:河南:郑州,Thu Jun 01 15:30:25 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,不想做女汉子,深夜食堂,3
我是搜日本版的 搜到这个的 还是挺期待的,中国:江苏:苏州,Thu Jun 01 17:27:49 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,花甲侠,深夜食堂,0
期待,中国:云南:昆明,Thu Jun 01 22:24:14 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/d/dt9sevrupdt1eqr_y.jpg,6.12首播,相濡以沫,深夜食堂,1
